datetime,HR_mean,HR_std,EDA_mean,EDA_std,TEMP_mean,TEMP_std,acc_mag_mean,acc_mag_std,label,hour,hour_sin,hour_cos
2020-04-14 22:31:00,-0.20108986197040005,0.06711524872482427,5.370348382151034,0.12731843873762785,3.7673883279927343,0.006697522585306886,2.988733052599692,0.008517911724442936,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:32:00,0.1432099333284737,0.15103129798705747,4.931375928958817,0.11577740442672589,3.7717999196891707,0.008507307647740913,2.9891501937634293,0.00868794603929568,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:33:00,0.29820078141706324,0.03332038508712689,4.7873554263160125,0.04246029772275217,3.7872855068685003,0.010171139547634166,2.9894627111414205,0.008776321712049442,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:34:00,0.29326345035986684,0.059102564802227614,4.90964379168872,0.07166216162133769,3.797369145031784,0.008380526497727072,2.991344921900635,0.009916244966096405,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:35:00,0.17111923080696037,0.09979616063385313,4.973246433773727,0.04033416895587038,3.798809664769396,0.007914682362183793,2.991752237065362,0.008874483367164539,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:36:00,0.014158314661065917,0.33054669091350214,5.0503643686433275,0.03906478031765068,3.8016907042446206,0.008484397441925464,2.9902535683533853,0.009821802782335682,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:37:00,-0.4688610258827307,0.09968930662216006,5.107085466839565,0.060374903339490464,3.8007903794086126,0.00743493452749787,2.9858391077991144,0.007549681196672578,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:38:00,-0.016633119419774304,0.12885883517343222,5.070150223701311,0.07565243437389138,3.7975492099989854,0.0064539391306017236,2.9854521308726967,0.006988497085915002,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:39:00,-0.3967832889960245,0.1386933569172584,5.019456726602192,0.08459583721815188,3.796648885162978,0.006390799878856466,2.9856913944130934,0.0073263449379483685,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:40:00,-0.31759141745793934,0.06273508907162459,4.878272041358554,0.07589789527622878,3.7935877807205522,0.008281229961236198,2.9853216703691827,0.00700628977625329,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:41:00,-0.25324802183324524,0.09814654732551437,4.892932537190325,0.08854853980117171,3.7870154094176978,0.011101015518746772,2.985771053926535,0.007229280808694766,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:42:00,0.08910602723619165,0.31061712870270475,4.952352760658604,0.10602232193984615,3.788005766737306,0.009273575607065323,2.9881766104612044,0.008898416784495745,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:43:00,0.616135715307066,0.016386856160213084,4.76169474352315,0.054664177518854225,3.7783722909920257,0.009555694729581373,2.98641608018462,0.0076519912375752645,1.0,22,-0.5000000000000004,0.8660254037844384
2020-04-14 22:44:00,0.6691937828010256,0.1548810851409675,4.423760958744293,0.20802557540564312,3.779272615828033,0.016668622020030624,3.9480564177908186,0.550809466766632,1.0,22,-0.5000000000000004,0.8660254037844384
