datetime,HR_mean,HR_std,EDA_mean,EDA_std,TEMP_mean,TEMP_std,acc_mag_mean,acc_mag_std,label,hour,hour_sin,hour_cos
2020-07-21 14:01:00,1.1074650977290401,0.056142948766694865,0.1277418003637482,0.2059200881042914,-0.16832302560678286,0.22191763717699678,1.4366634340470232,0.34887148179840916,2.0,14,-0.4999999999999998,-0.8660254037844388
2020-07-21 14:02:00,1.0049986956302785,0.0856400193053227,0.584198341505717,0.4990445899575839,-0.7089923207194075,0.16874380652035045,2.2619809168528744,0.6778214801939,2.0,14,-0.4999999999999998,-0.8660254037844388
2020-07-21 14:03:00,1.3380583343269983,0.06316371063915266,0.5955073904722604,0.08388389749270467,-0.8334942679031523,0.042420836124615766,1.965901942518497,0.6020699757442598,2.0,14,-0.4999999999999998,-0.8660254037844388
2020-07-21 14:04:00,1.3577826784122524,0.11946734666631739,0.40356980539655285,0.09480040287558719,-0.023360968221514154,0.40213161792330293,1.3831933269997563,0.25935495475372905,2.0,14,-0.4999999999999998,-0.8660254037844388
2020-07-21 15:13:00,0.6858400232412619,0.08088828882711474,-0.10923354375166297,0.003835930758797739,-0.1974895656812981,0.018698367705186764,1.3431791794378987,0.04079685097406484,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:14:00,0.5729291113221182,0.05911859014336944,-0.10514405823196542,0.0049427110003415235,-0.22535014127486266,0.024087068674598627,1.367036409013089,0.06242233128455675,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:15:00,0.7884191358776533,0.07172529264784566,-0.1011589243633358,0.004566873759589096,-0.27410614856360066,0.022859295630239904,1.2324466561568805,0.2618939229473816,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:16:00,0.671713635858299,0.1018868764582593,-0.10765351319420602,0.00467019339935413,-0.3363571221554715,0.01694843312365901,0.8018599977832742,0.05697037668867621,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:17:00,0.7933658761403044,0.2108861432360289,-0.10636392776324394,0.004830155683570406,-0.3568172323569968,0.03180761807801801,1.064898339105098,0.18871974017918233,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:18:00,1.0022560725479481,0.18983187743891042,-0.10697968957006268,0.004733032226256385,-0.4077498471139849,0.02211306327788131,1.4812431118829148,0.8597679425481137,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:19:00,0.5567614108687449,0.08535224050297474,-0.1084202973974773,0.004363927904988374,-0.3624764117744394,0.02552034894631388,1.1019910869836131,0.17576334697426912,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:20:00,0.9080050163031085,0.2709656272237488,-0.09519836458425009,0.01620538572270891,-0.34027501559831763,0.06464998653880029,1.2209427259027579,0.30099019594611987,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:21:00,1.1581347460902705,0.15473229037871356,-0.07312273017500516,0.008778746346455474,0.06283268752107765,0.09449639681715649,1.3484416137121829,0.8964759705943767,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:22:00,0.8624950058867188,0.06735910633794542,-0.07291382734772388,0.006163323019359673,0.23565532049991048,0.015693789138868732,1.229675259152589,0.29406732102961625,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:23:00,1.3400370304320586,0.14174831870692559,-0.09282805120298326,0.021187550152433253,-0.14350970046876363,0.16280607645504844,1.8889522744912235,1.1674961528175802,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:24:00,1.0862003762961756,0.15666705710073542,-0.09144528752909821,0.016267411248264595,-0.41863288445521935,0.0672376914973993,2.172615729046695,1.2012229170912714,0.0,15,-0.7071067811865471,-0.7071067811865479
2020-07-21 15:25:00,0.8874290814890939,0.07124555082685916,-0.10155379369549694,0.0070042986883602516,-0.575783943662673,0.02710560411433132,1.357732566959483,0.5101761701736462,0.0,15,-0.7071067811865471,-0.7071067811865479
